scenario,solver,band,nu_hz,t_obs_s,flux_density
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,1.74624535e+06,1.96745339e-36
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,2.11990202e+06,1.32071769e-36
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,2.57351270e+06,8.88058565e-37
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,3.12418571e+06,6.00222437e-37
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,3.79269019e+06,4.08696715e-37
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,4.60423938e+06,2.80337061e-37
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,5.58944158e+06,1.92837927e-37
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,6.78545457e+06,1.32947754e-37
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,8.23738707e+06,9.18567902e-38
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,1.00000000e+07,6.36053696e-38
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.00000000e-01,9.57634269e-28
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.21397719e-01,1.13185696e-27
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.47374062e-01,1.29343818e-27
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.78908749e-01,1.48157093e-27
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,2.17191140e-01,1.76070030e-27
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,2.63665090e-01,2.06734317e-27
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,3.20083405e-01,2.44487837e-27
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,3.88573952e-01,2.79776696e-27
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,4.71719914e-01,3.35914196e-27
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,5.72657215e-01,3.87225161e-27
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,6.95192796e-01,4.70038229e-27
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,8.43948197e-01,5.46753199e-27
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.02453386e+00,6.26842048e-27
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.24376073e+00,7.34127544e-27
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.50989716e+00,8.46125756e-27
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.83298071e+00,9.60146790e-27
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,2.22519677e+00,1.11004954e-26
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,2.70133812e+00,1.24632411e-26
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,3.27936286e+00,1.37911193e-26
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,3.98107171e+00,1.55542888e-26
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,4.83293024e+00,1.77895153e-26
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,5.86706707e+00,2.03136915e-26
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,7.12248558e+00,2.27595098e-26
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,8.64653503e+00,2.52229986e-26
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.04966963e+01,2.78456373e-26
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.27427499e+01,3.11537980e-26
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.54694077e+01,3.51728089e-26
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.87795080e+01,3.92000897e-26
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,2.27978944e+01,4.32750976e-26
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,2.76761237e+01,4.80679723e-26
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,3.35981829e+01,5.32878711e-26
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,4.07874276e+01,6.02058237e-26
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,4.95150067e+01,6.90099725e-26
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,6.01100886e+01,7.78114862e-26
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,7.29722764e+01,8.71607710e-26
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,8.85866790e+01,9.81701559e-26
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.07542208e+02,1.10750698e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.30553787e+02,1.24797310e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.58489319e+02,1.42859893e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.92402418e+02,1.64897785e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,2.33572147e+02,1.88344718e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,2.83551258e+02,2.13187673e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,3.44224760e+02,2.40827347e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,4.17881006e+02,2.72608700e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,5.07298009e+02,3.08862367e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,6.15848211e+02,3.52234436e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,7.47625680e+02,4.06710895e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,9.07600522e+02,4.66364180e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.10180633e+03,5.26485842e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.33756775e+03,5.82437195e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.62377674e+03,6.34156785e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.97122792e+03,6.86996647e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,2.39302573e+03,7.42516148e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,2.90507865e+03,7.96131993e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,3.52669921e+03,8.42111984e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,4.28133240e+03,8.76856534e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,5.19743987e+03,9.01075557e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,6.30957344e+03,9.16969605e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,7.65967823e+03,9.21583677e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,9.29867465e+03,9.07842572e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.12883789e+04,8.80441812e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.37038345e+04,8.49473226e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.66361425e+04,8.14393013e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,2.01958975e+04,7.82651022e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,2.45173589e+04,7.53266742e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,2.97635144e+04,7.24455868e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,3.61322276e+04,6.97444533e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,4.38637001e+04,6.68171887e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,5.32495313e+04,6.36421388e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,6.46437163e+04,6.01480572e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,7.84759970e+04,5.66941599e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,9.52680703e+04,5.35471707e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.15653264e+05,5.04687696e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.40400425e+05,4.71104630e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.70442913e+05,4.25749221e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,2.06913808e+05,3.31338996e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,2.51188643e+05,2.85388250e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,3.04937283e+05,2.89195607e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,3.70186906e+05,2.61497094e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,4.49398459e+05,2.36181271e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,5.45559478e+05,2.19820450e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,6.62296762e+05,2.09289850e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,8.04013161e+05,2.00165938e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,9.76053637e+05,1.86593719e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.18490685e+06,1.80602489e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.43844989e+06,1.68663803e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.74624535e+06,1.54817461e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,2.11990202e+06,1.39484186e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,2.57351270e+06,1.22357731e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,3.12418571e+06,1.03573692e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,3.79269019e+06,8.58699273e-26
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,4.60423938e+06,6.91834171e-26
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,5.58944158e+06,5.45530275e-26
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,6.78545457e+06,4.23604050e-26
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,8.23738707e+06,3.25304848e-26
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.00000000e+07,2.47782853e-26
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.00000000e-01,4.31636927e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.21397719e-01,5.11728604e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.47374062e-01,6.08362242e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.78908749e-01,7.16559132e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.17191140e-01,8.21082310e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.63665090e-01,9.56660277e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,3.20083405e-01,1.10808376e-22
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,3.88573952e-01,1.27731260e-22
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,4.71719914e-01,1.49163031e-22
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,5.72657215e-01,1.66018220e-22
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,6.95192796e-01,1.89429687e-22
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,8.43948197e-01,2.01305581e-22
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.02453386e+00,2.13856314e-22
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.24376073e+00,2.17656064e-22
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.50989716e+00,2.16282402e-22
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.83298071e+00,2.11373175e-22
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.22519677e+00,2.02028817e-22
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.70133812e+00,1.83461107e-22
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,3.27936286e+00,1.61239020e-22
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,3.98107171e+00,1.41233403e-22
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,4.83293024e+00,1.22925702e-22
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,5.86706707e+00,1.04905392e-22
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,7.12248558e+00,8.60670706e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,8.64653503e+00,6.84744751e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.04966963e+01,5.31355254e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.27427499e+01,4.05514181e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.54694077e+01,3.07939531e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.87795080e+01,2.30546633e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.27978944e+01,1.71974009e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.76761237e+01,1.33615628e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,3.35981829e+01,1.05650447e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,4.07874276e+01,8.86872973e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,4.95150067e+01,7.89357357e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,6.01100886e+01,7.40704783e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,7.29722764e+01,7.24902684e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,8.85866790e+01,7.30473952e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.07542208e+02,7.46976119e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.30553787e+02,7.70460197e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.58489319e+02,7.98035295e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.92402418e+02,8.28816148e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.33572147e+02,8.60933426e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.83551258e+02,8.92737586e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,3.44224760e+02,9.25735521e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,4.17881006e+02,9.61112825e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,5.07298009e+02,1.00023868e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,6.15848211e+02,1.03771841e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,7.47625680e+02,1.07212109e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,9.07600522e+02,1.10368645e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.10180633e+03,1.13266545e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.33756775e+03,1.15842980e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.62377674e+03,1.18033227e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.97122792e+03,1.19348020e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.39302573e+03,1.19169509e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.90507865e+03,1.17403078e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,3.52669921e+03,1.13993244e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,4.28133240e+03,1.08632608e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,5.19743987e+03,1.01227356e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,6.30957344e+03,9.20291951e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,7.65967823e+03,8.08962141e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,9.29867465e+03,6.78902252e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.12883789e+04,5.43760791e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.37038345e+04,4.14900728e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.66361425e+04,3.04221229e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.01958975e+04,2.16247382e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.45173589e+04,1.50680489e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.97635144e+04,1.03790792e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,3.61322276e+04,7.11360219e-25
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,4.38637001e+04,4.86143794e-25
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,5.32495313e+04,3.31272619e-25
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,6.46437163e+04,2.25384094e-25
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,7.84759970e+04,1.52982080e-25
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,9.52680703e+04,1.03669373e-25
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.15653264e+05,7.00610390e-26
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.40400425e+05,4.73035873e-26
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.70442913e+05,3.11482697e-26
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.06913808e+05,1.74533446e-26
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.51188643e+05,1.29169404e-26
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,3.04937283e+05,1.11408874e-26
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,3.70186906e+05,6.73141154e-27
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,4.49398459e+05,4.28109979e-27
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,5.45559478e+05,2.83200931e-27
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,6.62296762e+05,1.92300736e-27
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,8.04013161e+05,1.32472847e-27
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,9.76053637e+05,9.24310951e-28
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.18490685e+06,6.49586996e-28
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.43844989e+06,4.59808455e-28
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.74624535e+06,3.26860896e-28
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.11990202e+06,2.32701298e-28
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.57351270e+06,1.65818465e-28
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,3.12418571e+06,1.18423586e-28
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,3.79269019e+06,8.51201231e-29
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,4.60423938e+06,6.13758170e-29
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,5.58944158e+06,4.43096087e-29
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,6.78545457e+06,3.20111507e-29
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,8.23738707e+06,2.31862093e-29
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.00000000e+07,1.68354501e-29
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.00000000e-01,3.17796610e-22
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.21397719e-01,3.62542070e-22
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.47374062e-01,4.13224239e-22
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.78908749e-01,4.49269660e-22
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.17191140e-01,4.74475838e-22
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.63665090e-01,4.89569655e-22
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,3.20083405e-01,4.72531385e-22
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,3.88573952e-01,4.22789936e-22
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,4.71719914e-01,3.47399435e-22
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,5.72657215e-01,2.54435480e-22
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,6.95192796e-01,1.69774502e-22
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,8.43948197e-01,1.05165315e-22
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.02453386e+00,6.37862021e-23
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.24376073e+00,3.83614848e-23
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.50989716e+00,2.38485386e-23
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.83298071e+00,1.59175680e-23
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.22519677e+00,1.17302369e-23
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.70133812e+00,9.75788145e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,3.27936286e+00,8.94908882e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,3.98107171e+00,8.68702614e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,4.83293024e+00,8.68540806e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,5.86706707e+00,8.78164254e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,7.12248558e+00,8.90538769e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,8.64653503e+00,9.01507944e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.04966963e+01,9.09589845e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.27427499e+01,9.10340173e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.54694077e+01,9.08075788e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.87795080e+01,9.00736441e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.27978944e+01,8.88620095e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.76761237e+01,8.71374955e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,3.35981829e+01,8.47747580e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,4.07874276e+01,8.15418894e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,4.95150067e+01,7.76512396e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,6.01100886e+01,7.31949066e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,7.29722764e+01,6.82383566e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,8.85866790e+01,6.28068148e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.07542208e+02,5.68707513e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.30553787e+02,5.04019398e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.58489319e+02,4.39837853e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.92402418e+02,3.78182293e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.33572147e+02,3.20517207e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.83551258e+02,2.67809192e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,3.44224760e+02,2.20823112e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,4.17881006e+02,1.79808298e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,5.07298009e+02,1.44948864e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,6.15848211e+02,1.15764259e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,7.47625680e+02,9.18351647e-25
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,9.07600522e+02,7.24909668e-25
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.10180633e+03,5.70421073e-25
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.33756775e+03,4.47721415e-25
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.62377674e+03,3.50852373e-25
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.97122792e+03,2.74774267e-25
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.39302573e+03,2.15130287e-25
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.90507865e+03,1.68340586e-25
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,3.52669921e+03,1.31593466e-25
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,4.28133240e+03,1.02619269e-25
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,5.19743987e+03,7.96084292e-26
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,6.30957344e+03,6.10666779e-26
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,7.65967823e+03,4.58058204e-26
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,9.29867465e+03,3.36774167e-26
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.12883789e+04,2.46797834e-26
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.37038345e+04,1.80253266e-26
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.66361425e+04,1.30950586e-26
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.01958975e+04,9.48221802e-27
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.45173589e+04,6.83169139e-27
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.97635144e+04,4.89468728e-27
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,3.61322276e+04,3.48870730e-27
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,4.38637001e+04,2.47731819e-27
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,5.32495313e+04,1.75032120e-27
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,6.46437163e+04,1.23353539e-27
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,7.84759970e+04,8.65918061e-28
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,9.52680703e+04,6.05711189e-28
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.15653264e+05,4.21263518e-28
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.40400425e+05,2.92464991e-28
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.70442913e+05,1.97501068e-28
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.06913808e+05,1.13530120e-28
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.51188643e+05,9.16336715e-29
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,3.04937283e+05,7.75605773e-29
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,3.70186906e+05,4.10118573e-29
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,4.49398459e+05,2.28776588e-29
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,5.45559478e+05,1.36144811e-29
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,6.62296762e+05,8.49896604e-30
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,8.04013161e+05,5.44592449e-30
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,9.76053637e+05,3.58967699e-30
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.18490685e+06,2.39076226e-30
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.43844989e+06,1.61579921e-30
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.74624535e+06,1.10619409e-30
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.11990202e+06,7.58791893e-31
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.57351270e+06,5.21090001e-31
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,3.12418571e+06,3.59258901e-31
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,3.79269019e+06,2.51672487e-31
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,4.60423938e+06,1.75584521e-31
